,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
SenBobCorker,0.05384607,-0.11758468,-0.13387899,-0.3157155,0.10736653,0.13991886,0.06769599,-0.058683746,-0.051548135,0.15552543,0.12147975,-0.12700011,0.2018701,0.2570568,-0.26545686,0.11288449,-0.0980942,0.11203378,-0.2764149,0.12965018,-0.08453483,0.14286438,0.009637131,-0.11743054,0.2241797,0.03387201,0.15155226,-0.10074434,-0.057952978,0.06490647,0.17066213,0.00013194483,0.021348234,-0.12236974,0.021693112,0.12898707,0.24495557,0.04127766,0.023573818,-0.10764858,0.26611796,-0.016531808,-0.033915624,0.10820168,-0.10154079,0.199055,0.013685197,-0.037204288,0.12850502,-0.2058348
GOPoversight,-0.08753519,0.119130135,0.022806166,-0.22790512,0.09751322,-0.018021982,0.2681596,0.06703163,0.015354578,-0.0590383,0.25980318,-0.011700423,-0.0052940543,0.17518753,0.062485725,0.045147486,-0.19446847,-0.03205768,-0.11570883,-0.1233312,0.16135736,0.057874747,0.1507948,-0.022988437,0.06084636,-0.14874536,0.26279873,0.03367531,0.32372782,-0.16547167,-0.16793592,0.067592464,0.10897844,-0.1125475,-0.06336561,0.24568641,0.005719972,0.039319377,-0.26647776,-0.10612436,0.19417614,0.00035330668,-0.021314615,0.24153769,0.09028315,0.20603697,-0.035607055,-0.03624378,0.15826206,-0.053429734
RepDaveCamp,0.023798533,-0.12948327,0.011738372,-0.21897462,0.10885167,-0.0056797354,0.22545978,-0.051007975,-0.04418043,-0.04147897,0.25254464,-0.107227385,0.218262,0.15099756,-0.12099299,0.09353382,-0.07810009,0.044700373,-0.18892556,-0.04036461,0.27641594,0.08407963,0.11298288,-0.2116774,0.016168853,-0.0957394,-0.11207141,-0.139723,0.15843332,0.019680431,-0.17930384,0.1843518,0.09456883,-0.06637481,0.030650528,0.14559346,-0.021514373,-0.12889297,-0.13346969,-0.22649638,0.13076594,-0.13210745,0.28788874,0.046966523,0.17340441,0.17869873,0.085216224,-0.09726293,0.0772162,-0.22558159
LorettaSanchez,0.0372034,-0.12563218,-0.04573699,-0.048840262,0.30209053,0.106963664,0.18897656,0.122187674,0.08653964,-0.20141414,0.075762704,0.020468233,0.17731482,0.10399152,0.08539001,0.18757252,-0.37679663,0.1488153,-0.10220592,0.013325741,0.1720171,0.12742412,0.016416159,-0.22050618,0.30819198,-0.013447837,-0.20764844,0.014354631,-0.089058,0.008882139,0.046451274,-0.02711214,-0.05615362,-0.04015755,-0.16973072,0.03645004,0.07106542,0.21291608,0.029849414,-0.1965572,-0.071591936,0.17063816,0.16005723,-0.027397025,0.09216905,-0.07610948,-0.19298193,0.014474603,0.024853256,-0.17155786
ArturDavis,-0.124632016,-0.031711053,0.004955062,-0.15577222,0.16252232,-0.23833264,0.118223414,-0.017723985,-0.0035735408,-0.12982138,0.09226546,-0.23909077,0.049688,0.116764024,0.15302403,-0.010354492,-0.20300376,0.11751003,-0.13506235,0.024412645,0.0244927,-0.15847172,0.18181922,-0.0015737645,-0.12731119,0.00073065603,0.20832346,0.030970966,0.074559666,0.048562128,0.08301864,0.08619526,-0.08819369,-0.18723235,0.07333815,0.030882562,0.2815841,0.21344243,-0.3103485,0.0548729,0.18701032,-0.0771002,-0.10715125,0.06482164,0.08270409,0.40785715,-0.03057801,-0.09763191,-0.02736866,-0.09855749
JohnBoozman,0.14529826,-0.1742188,-0.15666993,-0.23954563,0.15675524,0.11533559,0.14853542,-0.037476894,-0.07818611,0.06980601,0.16858993,-0.25831762,0.23156895,0.20337984,-0.23859198,-0.014168466,-0.021591717,0.14606138,-0.2501365,0.08577692,0.056177814,0.08616023,0.10782849,-0.11035377,0.14324015,0.012806158,0.06639784,-0.22203942,0.0156006375,0.007547581,0.05298225,0.17437544,-0.08558155,-0.08630996,-0.0035123727,0.11132353,0.15780155,-0.00781213,0.00101645,-0.23432991,0.21298866,0.022307355,0.19260478,0.12298582,0.05462259,0.19761238,0.033226255,0.0031689666,0.17016393,-0.18909948
RonWyden,0.104610056,-0.10924491,-0.23830037,-0.12819263,0.083621256,0.11509911,0.16789944,0.23634535,-0.20731995,0.043003883,0.21784057,-0.035422593,0.098612875,0.30896893,0.025620287,0.1705291,-0.11032961,0.046576407,-0.18864843,0.15093005,-0.019512761,-0.0012753132,-0.2282583,-0.19682863,0.21220574,0.066134214,-0.22886388,0.09236769,0.04268336,0.07759956,0.008740587,0.1169315,-0.12843406,0.03404605,0.083872475,0.115594395,0.09188472,0.020901427,0.10033811,-0.1920547,0.24067177,-0.051283617,0.02156751,-0.036826488,-0.15935999,-0.09386988,-0.11886296,0.15766722,0.03592732,-0.21109629
RepAndrews,0.09017635,-0.027705433,-0.022879994,-0.16696255,0.1494116,-0.06852177,0.23304093,0.25938556,0.12008392,-0.41847208,-9.200593e-05,0.053963125,0.04588522,0.017999345,0.17994572,0.34741715,-0.17123388,0.19151664,-0.13625358,0.056547068,-0.07743573,0.00238004,-0.15582763,-0.08461606,0.10002942,0.16047728,-0.16855195,0.23126873,0.091135114,-0.030943697,0.0020368884,-0.08698191,-0.01116774,0.00894759,-0.024546297,0.17443486,0.018090803,0.16626905,0.022601826,-0.05782334,0.03294207,-0.13440958,0.082081065,-0.21556528,-0.051733408,-0.12616728,-0.14566377,0.16352388,-0.027785262,-0.060799297
HealthCaucus,0.2263553,-0.2230285,-0.07391104,-0.10053509,0.09628256,0.05255497,0.27211514,0.0028866646,0.04990403,-0.076148205,0.22027642,-0.077217646,0.27065516,0.11396288,-0.179203,0.1398844,-0.090051755,0.051804055,-0.15799208,-0.022990819,0.20241411,0.1540307,0.10281998,-0.2528855,0.20982197,0.025848083,-0.121496305,-0.07428892,0.1759758,-0.020806417,-0.11463138,0.20707446,-0.019279258,-0.04311903,-0.049249083,0.10664573,-0.049532086,-0.09942669,0.0022117605,-0.19026834,0.10750389,0.009219989,0.24438019,-0.049126677,0.1553609,0.10021119,-0.040337846,-0.136272,0.18250234,-0.20672211
MaryBonoMack,0.039969325,-0.13033758,0.051209986,-0.051193573,-0.01995059,0.027060889,0.33718047,-0.099813044,-0.00998683,0.060632903,0.24683031,-0.19325852,0.19695273,0.04350284,-0.26904857,0.16792852,-0.15975788,0.18704966,-0.24212949,0.021123385,0.09239494,-0.012666872,0.20697601,-0.08718204,0.098832674,-0.1319528,0.13074903,-0.10552771,0.07241669,-0.14539737,0.010558999,0.20340917,0.016958015,0.13542451,-0.018418895,0.047856495,0.15580913,0.0055066985,-0.1670543,-0.18590833,0.013768452,0.0147589715,0.20187396,0.09424937,0.1954911,0.19927743,-0.08600648,-0.123146616,0.14132929,-0.16590534
SenatorHagan,0.13342199,-0.20002753,-0.039781902,-0.19678389,0.13020815,0.053275928,0.24391791,0.04778866,-0.055406086,0.06964571,0.21384685,-0.19909029,0.19201937,0.10423501,-0.11476018,0.1240452,-0.21385565,0.003148845,-0.07395321,-0.029650725,0.103868425,0.13974369,-0.18620716,-0.21399935,0.14238155,0.039967805,-0.053992,-0.055892356,0.026571644,-0.086615495,0.2876438,-0.017752824,-0.017392585,-0.15305942,-0.037874132,0.14904079,0.10002218,0.041849796,0.15564221,-0.17973936,0.28704807,0.030792698,-0.11296439,-0.022249931,-0.0480041,-0.03263176,-0.24402328,0.16220021,0.15983507,-0.2040601
SenBenNelson,0.19021209,-0.14888026,-0.30671898,-0.30166838,-0.0097490465,0.16402407,0.25630802,0.06278311,0.07284727,-0.09218968,0.2730999,-0.20612425,0.3559327,0.120145954,-0.19256818,0.100577086,-0.13418454,0.14223523,-0.2730425,0.049734484,-0.0020610201,0.032172345,-0.048052847,-0.105490774,0.20133401,0.11145824,-0.0797752,-0.04658257,0.04296139,0.028649712,-0.0776168,0.024159623,-0.086278126,-0.12235035,0.020419763,0.07626346,0.033602342,-0.0155603625,0.045436732,-0.08225328,0.1504657,-0.058428377,0.082907155,-0.05396648,0.0012365608,0.05269692,-0.0083367005,0.09865905,0.032114927,-0.2278926
RepPeteKing,-0.06488239,-0.017780159,-0.093938015,-0.36292234,0.059521157,-0.068522155,0.2007952,0.025412908,0.01742669,-0.024939394,0.24380782,-0.25400737,0.20471121,0.13212842,-0.17619576,0.089501105,-0.14215405,0.16604258,-0.2266082,0.08771425,-0.13236588,0.015067444,0.15119155,0.12266141,0.07219977,-0.00088788226,0.24338382,0.020539615,0.10105941,-0.18655442,-0.052170586,-0.05459366,-0.037037827,-0.049702983,0.031011613,0.16619003,0.16379918,0.166812,-0.30009568,-0.1480204,-0.025019575,-0.09897994,0.16793303,0.17758156,0.049392898,0.10755866,-0.0026023134,-0.06976342,0.098228864,-0.08139284
DanaRohrabacher,0.019492276,-0.1769893,-0.085872516,-0.0775459,0.01619342,-0.03245506,0.2898901,-0.11946521,-0.029071346,0.07118708,0.21435392,-0.19921911,0.14655507,0.15767051,-0.2198733,0.0669392,-0.09357551,0.22912762,-0.23250762,0.027612392,0.095672294,0.010731359,0.2199579,-0.07721494,0.11263024,-0.05950865,0.16977741,-0.037843037,0.038990192,-0.119552895,-0.16593766,0.24734868,-0.011245597,0.09185661,0.054946274,0.065681756,0.08493534,0.042513285,-0.2508402,-0.23475954,0.017945886,0.045709528,0.25648046,0.20505843,0.19634949,0.09959299,-0.08461093,-0.07196825,0.046740077,-0.13296337
RepJoeBarton,0.15353101,-0.33061284,-0.123116136,-0.07798173,0.03151153,0.012448667,0.25417843,-0.10905952,-0.017146844,0.075472146,0.12775962,-0.27941087,0.06565461,0.06684432,-0.16493168,0.12593964,-0.009045461,0.12723927,-0.20410031,-0.033347335,0.042414334,0.0776797,0.18279567,-0.0851024,0.052003127,0.10276568,0.05468357,-0.1421862,0.048254617,-0.014377292,-0.065442935,0.27923962,0.06013008,-0.030765275,0.004082942,0.15887794,0.021267707,-0.12565564,-0.18056266,-0.35829583,0.1438014,-0.0013593639,0.24815705,0.06993608,0.10519902,0.06779712,0.07506451,-0.0010014832,0.1840278,-0.19456421
michaelcburgess,0.15131477,-0.3306533,-0.10513062,-0.05930789,0.07111358,-0.029935855,0.24338861,-0.07854566,-0.051289514,0.0218325,0.14087725,-0.24046229,0.04984558,0.13960499,-0.17516571,0.066958874,0.01198746,0.12490433,-0.15555455,-0.0357809,0.09493679,0.05568284,0.19555861,-0.13745025,0.036742408,0.082116805,0.028680963,-0.1740858,0.08318009,0.01726351,-0.10989144,0.26704568,0.043474603,-0.0449604,-0.0130719915,0.119419515,-0.025565011,-0.15745355,-0.20535074,-0.33257928,0.13457851,0.033683717,0.27031362,0.08438943,0.14104696,0.08109848,0.090534426,-0.06526883,0.20063257,-0.16864407
George_LeMieux,-0.08248998,-0.10173158,0.12869276,-0.12221956,-0.13914141,0.124984816,0.22669953,0.10723379,0.030755796,-0.243561,0.11101642,-0.09805331,0.056225322,0.16253302,-0.13965009,0.28845924,-0.13715257,0.04393849,-0.15925287,0.032559577,-0.10790138,0.037605826,0.15648739,0.14000292,0.13207921,-0.12615363,0.069144286,-0.26833344,0.12565716,0.07078229,-0.052568506,0.013412116,0.0072008343,0.07296254,-0.052102868,0.076467976,0.108763546,-0.022788735,-0.22146884,0.043750804,0.07564373,0.04055151,0.115062915,0.014180268,-0.084175386,0.380364,-0.1133326,-0.12503529,0.3134711,-0.15563165
RepPhilGingrey,0.0061509963,-0.2086283,-0.064741045,-0.19628951,0.07446635,-0.07020839,0.2519553,-0.0021504832,0.01197282,0.07926236,0.14973651,-0.22322574,0.10644638,0.11365082,-0.2121218,0.07594694,-0.16474621,0.04154739,-0.25541034,0.029524872,0.033376448,-0.004295883,0.21111092,-0.106042735,0.0983568,-0.11320885,0.057161067,-0.1553667,0.10836783,-0.06824889,0.008398786,0.28239757,0.13120411,0.082224295,0.0010301259,0.052074004,0.10454026,-0.04124445,-0.15259063,-0.19152075,0.1813106,-0.06697289,0.2276354,0.13975206,0.17558125,0.17073795,-0.061982255,-0.12200607,0.3019517,-0.10079539
PeterRoskam,0.048272777,-0.17648178,-0.007825409,-0.17607422,0.13567562,-0.07877078,0.2163463,-0.0516516,0.046165407,0.012694895,0.2009175,-0.15357907,0.20052354,0.10605381,-0.20410803,0.23353994,-0.049475197,0.048851263,-0.1989556,0.07190309,0.16506608,0.15904172,0.21764882,-0.12455959,0.056498338,-0.09434874,-0.108676344,-0.07252165,0.14934768,-0.13461675,-0.018221453,0.18930745,0.07722089,-0.0040556677,0.16931772,0.16848963,0.014134158,-0.07918945,-0.14462353,-0.11178415,0.110944934,-0.0010449331,0.33380356,0.026595363,0.119910024,0.18745005,-0.043394968,-0.1859598,0.21394962,-0.13258691
RobWittman,0.09594623,-0.17415115,-0.096715406,-0.12669423,0.1935054,0.012877232,0.25325602,-0.00557799,0.06336192,-0.05073103,0.24952823,-0.23862101,0.13372236,0.16391994,-0.25939608,0.0100769745,0.03912575,0.11804652,-0.1342541,-0.00801237,0.2097893,0.04525082,0.17240366,-0.23084521,0.12330627,-0.09442732,-0.08270431,-0.18578868,0.17053004,-0.009003515,0.04614469,0.17322198,0.044488665,-0.03227185,0.101050116,0.045716446,-0.008579351,-0.06481228,-0.059332002,-0.21817039,0.10332967,0.00045339167,0.2812741,-0.06840768,0.2201323,0.09625786,-0.034178663,-0.14656106,0.18426895,-0.16258463
CantorPress,-0.07525202,-0.0014397765,-0.028241986,-0.36488014,0.046323746,0.045046147,0.18969186,0.04049231,0.17144836,-0.043479405,0.27427438,-0.088946186,0.2310202,-0.056125365,-0.15367496,0.17347264,-0.058909815,0.23566826,-0.13843435,-0.01070167,0.16478862,0.14971207,0.23465194,-0.078884326,0.1356185,-0.09579753,0.10668995,0.15101287,0.30941305,-0.20610608,0.02139724,-0.038092043,0.0598114,-0.0355259,0.12537189,0.13278025,-0.00046341206,0.12352202,-0.218481,-0.09498463,0.061405335,-0.08905965,0.09547116,0.108534046,0.028097596,0.094189614,0.100680776,-0.14915137,0.12954548,-0.03607883
LamarSmithTX21,0.10231328,-0.3343733,-0.086355135,-0.046551757,0.04095028,-0.012867247,0.26781082,-0.07210151,-0.010824551,0.027759776,0.14704894,-0.17856587,0.0558614,0.16598766,-0.15109403,0.13733216,-0.04555987,0.09697513,-0.15812829,-0.06425966,0.06647002,0.12212815,0.18546245,-0.10901639,0.0108447,0.010891499,0.056830756,-0.17425753,0.08536441,0.018218787,-0.08619383,0.23823407,0.09189364,-0.050636712,-0.062084343,0.1624638,-0.05027891,-0.14604986,-0.25933757,-0.35038725,0.14125371,0.03264603,0.2526495,0.06568213,0.13810892,0.08075457,0.07042921,-0.10507116,0.1795548,-0.18048005
BuckMcKeon,0.057737403,-0.083911195,0.036872607,-0.116942026,0.008828287,0.024774602,0.26247087,-0.05487837,0.03709898,0.0392238,0.26329648,-0.17621161,0.18879493,0.16849913,-0.188833,0.13791546,-0.13814723,0.13953371,-0.13583745,-0.0052705067,0.16017301,0.065224044,0.1768128,-0.14548238,0.07129282,-0.1460216,0.011916088,-0.123371355,0.15491442,-0.10707243,-0.047247317,0.18183137,0.09414746,0.0842003,-0.015997658,0.104306,0.060591593,-0.06853826,-0.20638497,-0.28103796,0.123638146,-0.009836825,0.24795008,0.13299406,0.24066913,0.1899313,-0.05885567,-0.13270901,0.15536658,-0.19313191
RepKucinich,0.0685896,-0.051219877,-0.08963595,-0.07938668,0.05491482,-0.026258066,0.01196954,0.10144651,-0.049121425,-0.15847953,0.0631496,0.074942626,0.14969498,0.23182347,0.06770662,0.15322006,0.08077754,-0.04237526,-0.35030434,0.06472258,-0.17337896,-0.10255918,-0.1615208,-0.23782954,0.21405293,0.1416847,-0.038805645,0.32632047,0.02567538,-0.013399704,-0.13662256,0.185449,-0.091125645,0.13291387,-0.048292395,0.19762255,0.07310121,0.013149121,-0.10835405,-0.25835705,-0.09017838,-0.09373593,0.15138526,-0.096925385,-0.21090522,-0.258575,-0.05818557,0.10641484,-0.008735955,0.099482745
RepMaryFallin,0.09154122,-0.2400249,-0.054005966,-0.094113275,0.057416823,0.015703171,0.24861228,-0.06932375,-0.08661768,0.063301325,0.19609271,-0.2154104,0.16921128,0.1855088,-0.26329783,0.04263644,0.03715725,0.124883115,-0.20366305,0.021535808,0.17286475,0.029397529,0.16659707,-0.10644578,0.09974886,0.007819039,0.06792881,-0.20728727,0.08235484,0.01458699,-0.06340316,0.26297477,-0.0024036248,-0.022635018,0.029782584,0.054801073,0.06359227,-0.15574089,-0.09200862,-0.20959899,0.12950434,-0.0004993134,0.28776515,0.12215189,0.19278575,0.18388407,0.0032876781,-0.11712554,0.14366527,-0.2237278
JohnEnsign,0.16064872,-0.21395946,-0.22937518,-0.16061634,-0.06329532,0.055889852,0.31387964,-0.038788643,0.06613704,-0.059274532,0.19660038,-0.24867505,0.25850943,0.11916525,-0.293951,-0.0021859787,0.044157326,0.2201483,-0.23465848,0.029026926,0.15794668,0.09733522,0.11683276,-0.094283916,0.07528971,0.09221676,-6.352688e-05,-0.10315297,0.09213293,0.03877105,-0.18026479,0.12399893,0.010053198,-0.07976643,0.02690871,0.045176778,-0.084190965,-0.1383308,-0.08872642,-0.12541187,0.027258428,-0.06674772,0.23512562,-0.050324034,0.11672728,0.08482443,0.13428222,-0.083433606,-0.060730748,-0.22249024
PatrickMcHenry,0.03452198,-0.18813679,0.011143317,-0.15505333,0.08779916,-0.07357375,0.29534042,-0.08486769,-0.044732757,0.025717909,0.20688495,-0.22062027,0.119714625,0.18275213,-0.25576034,0.08759961,-0.056021594,0.12818003,-0.19070484,-0.051505327,0.11827632,0.10396912,0.13398178,-0.15352634,-0.03598211,-0.06890039,0.054042958,-0.124351345,0.2058331,-0.09595688,0.06509112,0.21418042,0.061996877,-0.022997221,0.098555155,0.20239009,0.07135858,-0.079075195,-0.12474661,-0.26990438,0.14428088,-0.09115333,0.21178071,0.093848735,0.12992437,0.19531669,-0.11621749,-0.04338928,0.16414988,-0.17541815
TomRooney,0.034482338,-0.14001395,0.09213142,-0.054950114,-0.056888692,0.011083335,0.2945668,0.022037752,-0.009507313,-0.06920803,0.2168113,-0.19225475,0.0934047,0.08906272,-0.21302342,0.21284525,-0.11606481,0.060552508,-0.12634745,0.0083767595,0.022176215,0.045932863,0.1785132,-0.04068194,0.09982113,-0.12374137,0.12536769,-0.25666645,0.14329661,-0.06280305,0.03210512,0.18316011,0.029952915,0.11714185,-0.005100257,0.088428505,0.12713696,0.019873274,-0.18253727,-0.10506616,0.10664567,0.04333907,0.10195682,0.13025744,0.12102563,0.36881775,-0.14640343,-0.059824955,0.35815948,-0.1330922
ChrisVanHollen,0.10751594,-0.096515216,-0.07392316,-0.30985978,0.21878502,0.041228294,0.2200883,0.14501199,0.17316015,-0.26073685,0.09710869,-0.116628386,0.2069922,-0.02342613,0.22932997,0.20673591,-0.29315484,0.07010539,-0.06686886,0.0034311912,0.18072602,0.020850465,-0.017582538,-0.114762895,0.13203606,0.071933106,-0.19138634,0.17243198,0.057297345,-0.047926784,0.121581174,-0.17194174,-0.024382776,-0.07923693,0.08967039,0.10252759,0.056944534,0.2753739,-0.05478959,0.053195946,0.006930185,0.025564095,-0.021425918,-0.160465,0.0800079,-0.16280024,-0.1482213,0.0430399,0.10421268,-0.115103744
RepKristiNoem,-0.22005695,-0.03593644,-0.016217425,-0.2834524,0.02402733,-0.049317703,0.1435678,-0.026598142,0.012611048,0.017450688,0.22139338,-0.2168136,0.10218273,0.24331129,-0.09215285,0.2046862,-0.16394377,0.14913796,-0.2127516,-0.017608711,-0.05368285,0.026328985,0.1926371,0.09579851,0.06911593,-0.0027172158,0.23914333,-0.06042731,0.23726922,-0.110317424,0.09710761,0.09421722,0.056332413,0.05108788,0.013084962,0.13198575,0.2313563,0.042535122,-0.21766913,-0.15407076,0.22243907,-0.14224252,0.1602545,0.15010116,-0.012862932,0.15853652,0.050881956,-0.10373051,0.12978683,-0.0929085
ChrisCoons,0.16527985,-0.11530494,-0.16336702,-0.2409215,0.020001654,0.11608276,0.21114095,0.16668294,-0.029601308,-0.12247184,0.2850353,-0.16759756,0.34712225,0.015895152,-0.060724813,0.294166,-0.21557558,0.09350383,-0.119303234,0.06545437,0.09292348,-0.057675295,-0.055867504,-0.03336371,0.13853517,0.08679204,-0.19627509,0.07950129,0.100487545,0.0029085681,0.062303133,-0.1281121,-0.19369367,-0.16317132,0.085187875,0.11132023,0.0010574451,0.07375761,0.17492121,-0.03196188,0.12538949,-0.090327896,0.022978414,-0.11777203,-0.060454365,-0.2128077,0.0077162054,0.12501913,-0.033774458,-0.1882476
RepSteveIsrael,0.15456228,-0.10884529,-0.16695017,-0.29149345,0.1167878,0.09511445,0.25065446,0.056285247,0.10811771,-0.33672136,0.20625095,-0.09918627,0.31059176,0.014841235,-0.0798719,0.12090798,-0.20225039,0.19897875,-0.17133442,0.08739425,0.03846151,-0.031673793,0.08523228,-0.11956784,0.24652015,-0.013105772,-0.22453223,0.025369363,0.046647593,0.019193718,0.033173632,-0.106660575,-0.15536869,-0.12990522,-0.014147408,0.03288759,0.06275668,0.22369158,0.056823622,-0.10261769,-0.06935153,0.06116464,0.101184234,-0.17193896,0.041748255,-0.113711625,-0.06907835,-0.014739729,0.105539925,-0.09931607
WaysandMeansGOP,-0.020452699,0.0037125587,-0.04213248,-0.28066373,0.12891257,0.12332146,0.26554117,-0.05080698,0.15064923,-0.043093897,0.28329813,-0.046073113,0.19799842,0.09386249,-0.17814595,0.027515033,-0.04541601,0.053304013,-0.15411568,-0.10302845,0.21010679,0.14505292,0.16272177,-0.11456929,0.14500353,-0.17013791,0.0997889,-0.05059913,0.208484,-0.057124082,-0.09222616,0.10339604,0.11760741,-0.11844241,0.033181757,0.18979628,0.0663995,-0.1496543,-0.2080318,-0.1508628,0.13456045,-0.0334631,0.16350745,0.07030688,0.178812,0.19071811,0.088076174,-0.1201132,0.22384962,-0.06938671
RepShimkus,0.13643567,-0.22907118,-0.07187792,-0.17808408,0.11417869,-0.004852755,0.23642266,-0.042574063,0.017426398,0.020890817,0.20829293,-0.16053931,0.24144988,0.08905223,-0.18454754,0.15286183,-0.019638201,0.07702344,-0.18464753,0.08106484,0.16489066,0.10036296,0.18477175,-0.18202993,0.11743063,-0.04353176,-0.10074848,-0.103038065,0.12711893,-0.10664066,0.014734678,0.28407001,0.017529706,0.042729795,0.13301316,0.15855406,0.05979464,-0.035984468,-0.11773799,-0.14751318,0.089680694,0.06603847,0.31430322,0.072141334,0.16552725,0.15804863,-0.04088805,-0.122917354,0.21899825,-0.11100131
HouseCommerce,0.08397045,-0.07899474,-0.10258857,-0.1901317,0.1838486,0.12286278,0.22820842,-0.03264902,0.043974377,0.017391577,0.33192354,-0.0945281,0.22733365,0.12078327,-0.15991458,0.15703732,-0.15581994,-0.026717879,-0.13549674,0.0070977,0.21044807,0.12052352,0.13540243,-0.23692039,0.23163696,-0.08877644,-0.00799911,-0.043114685,0.17720602,-0.0759729,0.013876164,0.21037528,0.09546012,0.010639465,-0.03989707,0.16258961,0.07876968,0.0005594669,-0.06260462,-0.22430386,0.19504948,-0.0055517345,0.09694941,0.07853599,0.11590127,0.13249145,-0.061767142,-0.09288327,0.2757641,-0.087017335
